symbol	keggID
MAPK1	04621
MAPK1	04650
MAPK1	04660
MAPK1	04662
MAPK1	04664
MAPK1	04666
MAPK1	04720
MAPK1	04722
MAPK1	04730
MAPK1	04810
MAPK1	04910
MAPK1	04912
MAPK1	04914
MAPK1	04916
MAPK1	04930
MAPK1	04960
MAPK1	05010
MAPK1	05020
MAPK1	05131
MAPK1	05140
MAPK1	05142
MAPK1	05145
MAPK1	05160
MAPK1	05200
MAPK1	05210
MAPK1	05211
MAPK1	05212
MAPK1	05213
MAPK1	05214
MAPK1	05215
MAPK1	05216
MAPK1	05218
MAPK1	05219
MAPK1	05220
MAPK1	05221
MAPK1	05223
MAPK3	04010
MAPK3	04012
MAPK3	04062
MAPK3	04114
MAPK3	04150
MAPK3	04270
MAPK3	04320
MAPK3	04350
MAPK3	04360
MAPK3	04370
MAPK3	04380
MAPK3	04510
MAPK3	04520
MAPK3	04540
MAPK3	04620
MAPK3	04621
MAPK3	04650
MAPK3	04660
MAPK3	04662
MAPK3	04664
MAPK3	04666
MAPK3	04720
MAPK3	04722
MAPK3	04730
MAPK3	04810
MAPK3	04910
MAPK3	04912
MAPK3	04914
MAPK3	04916
MAPK3	04930
MAPK3	04960
MAPK3	05010
MAPK3	05020
MAPK3	05131
MAPK3	05140
MAPK3	05142
MAPK3	05145
MAPK3	05160
MAPK3	05200
MAPK3	05210
MAPK3	05211
MAPK3	05212
MAPK3	05213
MAPK3	05214
MAPK3	05215
MAPK3	05216
MAPK3	05218
MAPK3	05219
MAPK3	05220
MAPK3	05221
MAPK3	05223
MAPK7	04010
MAPK7	04540
MAPK7	04722
MAPK7	04912
MAPK8	04010
MAPK8	04012
MAPK8	04141
MAPK8	04310
MAPK8	04380
MAPK8	04510
MAPK8	04620
MAPK8	04621
MAPK8	04622
MAPK8	04664
MAPK8	04722
MAPK8	04910
MAPK8	04912
MAPK8	04914
MAPK8	04920
MAPK8	04930
MAPK8	05120
MAPK8	05131
MAPK8	05142
MAPK8	05145
MAPK8	05160
MAPK8	05200
MAPK8	05210
MAPK8	05212
MAPK11	04010
MAPK11	04370
MAPK11	04380
MAPK11	04620
MAPK11	04621
MAPK11	04622
MAPK11	04660
MAPK11	04664
MAPK11	04670
MAPK11	04722
MAPK11	04912
MAPK11	04914
MAPK11	05014
MAPK11	05120
MAPK11	05131
MAPK11	05140
MAPK11	05142
MAPK11	05145
MAPK11	05160
MAPK9	04010
MAPK9	04012
MAPK9	04141
MAPK9	04310
MAPK9	04380
MAPK9	04510
MAPK9	04620
MAPK9	04621
MAPK9	04622
MAPK9	04660
MAPK9	04664
MAPK9	04722
MAPK9	04910
MAPK9	04912
MAPK9	04914
MAPK9	04920
MAPK9	04930
MAPK9	05120
MAPK9	05131
MAPK9	05142
MAPK9	05145
MAPK9	05160
MAPK9	05200
MAPK9	05210
MAPK9	05212
MAPK10	04010
MAPK10	04012
MAPK10	04141
MAPK10	04310
MAPK10	04380
MAPK10	04510
MAPK10	04620
MAPK10	04621
MAPK10	04622
MAPK10	04664
MAPK10	04722
MAPK10	04910
MAPK10	04912
MAPK10	04914
MAPK10	04920
MAPK10	04930
MAPK10	05120
MAPK10	05131
MAPK10	05142
MAPK10	05145
MAPK10	05160
MAPK10	05200
MAPK10	05210
MAPK10	05212
MAPK13	04010
MAPK13	04370
MAPK13	04380
MAPK13	04620
MAPK13	04621
MAPK13	04622
MAPK13	04660
MAPK13	04664
MAPK13	04670
MAPK13	04722
MAPK13	04912
MAPK13	04914
MAPK13	05014
MAPK13	05120
MAPK13	05131
MAPK13	05140
MAPK13	05142
MAPK13	05145
MAPK13	05160
MAP2K1	04010
MAP2K1	04012
MAP2K1	04062
MAP2K1	04114
MAP2K1	04270
MAP2K1	04320
MAP2K1	04370
MAP2K1	04380
MAP2K1	04510
MAP2K1	04540
MAP2K1	04620
MAP2K1	04650
MAP2K1	04660
MAP2K1	04662
MAP2K1	04664
MAP2K1	04666
MAP2K1	04720
MAP2K1	04722
MAP2K1	04730
MAP2K1	04810
MAP2K1	04910
MAP2K1	04912
MAP2K1	04914
MAP2K1	04916
MAP2K1	05020
MAP2K1	05200
MAP2K1	05210
MAP2K1	05211
MAP2K1	05212
MAP2K1	05213
MAP2K1	05214
MAP2K1	05215
MAP2K1	05216
MAP2K1	05218
MAP2K1	05219
MAP2K1	05220
MAP2K1	05221
MAP2K1	05223
MAP2K2	04010
MAP2K2	04012
MAP2K2	04270
MAP2K2	04370
MAP2K2	04540
MAP2K2	04620
MAP2K2	04650
MAP2K2	04660
MAP2K2	04662
MAP2K2	04664
MAP2K2	04720
MAP2K2	04722
MAP2K2	04730
MAP2K2	04810
MAP2K2	04910
MAP2K2	04912
MAP2K2	04916
MAP2K2	05020
MAP2K2	05200
MAP2K2	05211
MAP2K2	05213
MAP2K2	05214
MAP2K2	05215
MAP2K2	05216
MAP2K2	05218
MAP2K2	05219
MAP2K2	05220
MAP2K2	05221
MAP2K2	05223
MAP2K3	04010
MAP2K3	04620
MAP2K3	04664
MAP2K3	04912
MAP2K3	05014
MAP2K3	05145
MAP2K5	04010
MAP2K5	04540
MAP2K5	04722
MAP2K6	04010
MAP2K6	04380
MAP2K6	04620
MAP2K6	04664
MAP2K6	04912
MAP2K6	05014
MAP2K6	05145
MAP2K7	04010
MAP2K7	04012
MAP2K7	04141
MAP2K7	04380
MAP2K7	04620
MAP2K7	04660
MAP2K7	04664
MAP2K7	04722
MAP2K7	04912
EIF2AK2	04141
EIF2AK2	05160
DNAJC3	04141
PRKX	04010
PRKX	04020
PRKX	04062
PRKX	04114
PRKX	04210
PRKX	04270
PRKX	04310
PRKX	04340
PRKX	04540
PRKX	04720
PRKX	04740
PRKX	04742
PRKX	04910
PRKX	04912
PRKX	04914
PRKX	04916
PRKX	04962
PRKX	04970
PRKX	04971
PRKX	04976
PRKX	05020
PRKX	05110
PRKX	05146
PRKX	05414
PRL	04060
PRL	04080
PRL	04630
PRLR	04060
PRLR	04080
PRLR	04630
PRNP	05020
PROC	04610
PRODH	00330
PRODH	01100
PROS1	04610
PRPH	05014
PRPS1	00030
PRPS1	00230
PRPS1	01100
PRPS2	00030
PRPS2	00230
PRPS2	01100
LGMN	04142
LGMN	04612
PRSS1	04080
PRSS1	04972
PRSS1	04974
PRSS2	04080
PRSS2	04972
PRSS2	04974
PRSS3	04080
PRSS3	04972
PRSS3	04974
MASP1	04610
MASP1	05150
RELN	04510
RELN	04512
PSAP	04142
PSD	04144
PSEN1	04310
PSEN1	04330
PSEN1	04722
PSEN1	05010
PSEN2	04330
PSEN2	04722
PSEN2	05010
PSMA1	03050
PSMA2	03050
PSMA3	03050
PSMA4	03050
PSMA5	03050
PSMA6	03050
PSMA7	03050
PSMB1	03050
PSMB2	03050
PSMB3	03050
PSMB4	03050
PSMB5	03050
PSMB6	03050
PSMB7	03050
PSMB8	03050
PSMB9	03050
PSMB10	03050
PSMC1	03050
PSMC2	03050
PSMC3	03050
PSMC4	03050
PSMC5	03050
PSMC6	03050
PSMD1	03050
PSMD2	03050
PSMD3	03050
PSMD4	03050
PSMD7	03050
PSMD8	03050
PSMD11	03050
PSMD12	03050
PSMD13	03050
PSME1	03050
PSME1	04612
PSME2	03050
PSME2	04612
PSPH	00260
PSPH	01100
PTAFR	04020
PTAFR	04080
PTAFR	05150
TAS2R38	04742
PTCH1	04340
PTCH1	05200
PTCH1	05217
PTEN	00562
PTEN	04070
PTEN	04115
PTEN	04510
PTEN	04530
PTEN	05200
PTEN	05213
PTEN	05214
PTEN	05215
PTEN	05218
PTEN	05222
PTGDR	04080
PTGDS	00590
PTGDS	01100
PTGER1	04020
PTGER1	04080
PTGER2	04080
PTGER3	04020
PTGER3	04080
PTGER4	04080
PTGFR	04020
PTGFR	04080
PTGIR	04080
PTGIR	04270
PTGIS	00590
PTGIS	01100
PTGS1	00590
PTGS1	01100
PTGS2	00590
PTGS2	01100
PTGS2	04370
PTGS2	05140
PTGS2	05200
PTGS2	05222
PTH1R	04080
PTH2R	04080
PTK2	04012
PTK2	04062
PTK2	04360
PTK2	04370
PTK2	04510
PTK2	04670
PTK2	04810
PTK2	05100
PTK2	05146
PTK2	05200
PTK2	05222
PTPN1	04520
PTPN1	04910
PTPN6	04520
PTPN6	04630
PTPN6	04650
PTPN6	04660
PTPN6	04662
PTPN6	05140
PTPN7	04010
PTPN11	04630
PTPN11	04650
PTPN11	04670
PTPN11	04722
PTPN11	04920
PTPN11	05120
PTPN11	05211
PTPN11	05220
PTPRB	04520
PTPRC	04514
PTPRC	04660
PTPRC	04666
PTPRC	05340
PTPRF	04514
PTPRF	04520
PTPRF	04910
PTPRJ	04520
PTPRM	04514
PTPRM	04520
PTPRN	04940
PTPRN2	04940
PTPRR	04010
PTPRZ1	05120
PTS	00790
PTS	01100
PVR	04514
NECTIN1	04514
NECTIN1	04520
NECTIN2	04514
NECTIN2	04520
PWP2	03008
PEX19	04146
ABCD3	02010
ABCD3	04146
ABCD4	02010
ABCD4	04146
PXMP2	04146
PEX2	04146
PXN	04062
PXN	04370
PXN	04510
PXN	04670
PXN	04810
PXN	05100
PEX5	04146
PYCR1	00330
PYCR1	01100
ALDH18A1	00330
ALDH18A1	01100
PCYT2	00564
PCYT2	01100
PYGB	00500
PYGB	04910
PYGL	00500
PYGL	04910
PYGM	00500
PYGM	04910
QARS1	00970
QARS1	01100
QDPR	00790
QDPR	01100
RAB3B	04530
RAB4A	04144
RAB5A	04144
RAB5A	04145
RAB5A	04962
RAB5A	05014
RAB5A	05146
RAB5B	04144
RAB5B	04145
RAB5B	04962
RAB5B	05146
MAP4K2	04010
RAB13	04530
RAB27B	04972
RAB5C	04144
RAB5C	04145
RAB5C	04962
RAB5C	05146
RAC1	04010
RAC1	04062
RAC1	04145
RAC1	04310
RAC1	04360
RAC1	04370
RAC1	04380
RAC1	04510
RAC1	04520
RAC1	04620
RAC1	04650
RAC1	04662
RAC1	04664
RAC1	04666
RAC1	04670
RAC1	04722
RAC1	04810
RAC1	04972
RAC1	05014
RAC1	05100
RAC1	05120
RAC1	05131
RAC1	05200
RAC1	05210
RAC1	05211
RAC1	05212
RAC1	05416
RAC2	04010
RAC2	04062
RAC2	04310
RAC2	04360
RAC2	04370
RAC2	04510
RAC2	04520
RAC2	04650
RAC2	04662
RAC2	04664
RAC2	04666
RAC2	04670
RAC2	04810
RAC2	05200
RAC2	05210
RAC2	05212
RAC2	05416
RAC3	04010
RAC3	04310
RAC3	04360
RAC3	04370
RAC3	04510
RAC3	04520
RAC3	04650
RAC3	04662
RAC3	04664
RAC3	04810
RAC3	05200
RAC3	05210
RAC3	05212
RAC3	05416
RAD21	04110
RAD23A	03420
RAD23A	04141
RAD23B	03420
RAD23B	04141
RAD51	03440
RAD51	05200
RAD51	05212
RAD51C	03440
RAD51B	03440
RAD51D	03440
RAD52	03440
RAF1	04010
RAF1	04012
RAF1	04062
RAF1	04270
RAF1	04370
RAF1	04510
RAF1	04540
RAF1	04650
RAF1	04660
RAF1	04662
RAF1	04664
RAF1	04666
RAF1	04720
RAF1	04722
RAF1	04730
RAF1	04810
RAF1	04910
RAF1	04912
RAF1	04914
RAF1	04916
RAF1	05160
RAF1	05200
RAF1	05210
RAF1	05211
RAF1	05212
RAF1	05213
RAF1	05214
RAF1	05215
RAF1	05218
RAF1	05219
RAF1	05220
RAF1	05221
RAF1	05223
RAG1	05340
RAG2	05340
RALA	05200
RALA	05212
RALB	05200
RALB	05212
RALGDS	05200
RALGDS	05210
RALGDS	05212
RAN	03008
RAN	03013
RANBP2	03013
RANGAP1	03013
RAP1A	04010
RAP1A	04062
RAP1A	04510
RAP1A	04670
RAP1A	04720
RAP1A	04722
RAP1A	04972
RAP1A	05211
RAP1B	04010
RAP1B	04062
RAP1B	04510
RAP1B	04670
RAP1B	04720
RAP1B	04722
RAP1B	04972
RAP1B	05211
RARA	05200
RARA	05221
RARB	05200
RARB	05222
RARB	05223
RARS1	00970
RASA1	04010
RASA1	04360
RASA2	04010
RASGRF1	04010
RASGRF1	04510
RASGRF2	04010
RB1	04110
RB1	05200
RB1	05212
RB1	05214
RB1	05215
RB1	05218
RB1	05219
RB1	05220
RB1	05222
RB1	05223
RBL1	04110
RBL1	04350
RBL2	04110
RBL2	04350
RBP2	04977
RCVRN	04744
RDH5	00830
PRPH2	05014
RDX	04810
RELA	04010
RELA	04062
RELA	04210
RELA	04380
RELA	04620
RELA	04621
RELA	04622
RELA	04623
RELA	04660
RELA	04662
RELA	04722
RELA	04920
RELA	05120
RELA	05131
RELA	05140
RELA	05142
RELA	05145
RELA	05146
RELA	05160
RELA	05200
RELA	05212
RELA	05215
RELA	05220
RELA	05221
RELA	05222
RELB	04010
RELB	04380
REN	04614
RENBP	00520
UPF1	03013
UPF1	03015
REST	05016
RET	04144
RET	05200
RET	05216
REV3L	01100
RFC1	03030
RFC1	03420
RFC1	03430
RFC2	03030
RFC2	03420
RFC2	03430
RFC3	03030
RFC3	03420
RFC3	03430
RFC4	03030
RFC4	03420
RFC4	03430
RFC5	03030
RFC5	03420
RFC5	03430
RFNG	00514
RFNG	04330
RFX5	04612
RFX5	05340
RFXAP	04612
RFXAP	05340
RGS3	04360
RHEB	04150
RHEB	04910
RHO	04744
GRK1	04062
GRK1	04144
GRK1	04744
RNASE3	05310
RNASEL	05160
RNF5	04141
ROBO1	04360
ROBO2	04360
ROCK1	04062
ROCK1	04270
ROCK1	04310
ROCK1	04350
ROCK1	04360
ROCK1	04510
ROCK1	04670
ROCK1	04810
ROCK1	05130
ROCK1	05131
RORA	04710
RORB	04710
RORC	04710
RPA1	03030
RPA1	03420
RPA1	03430
RPA1	03440
RPA2	03030
RPA2	03420
RPA2	03430
RPA2	03440
RPA3	03030
RPA3	03420
RPA3	03430
RPA3	03440
RPE	00030
RPE	00040
RPE	01100
RPE65	00830
RPL3	03010
RPL3L	03010
RPL4	03010
RPL5	03010
RPL6	03010
RPL7	03010
RPL7A	03010
RPL8	03010
RPL9	03010
RPL10	03010
RPL11	03010
RPL12	03010
RPL13	03010
RPL15	03010
RPL17	03010
RPL18	03010
RPL18A	03010
RPL19	03010
RPL21	03010
RPL22	03010
RPL23A	03010
RPL24	03010
RPL26	03010
RPL27	03010
RPL30	03010
RPL27A	03010
RPL28	03010
RPL29	03010
RPL31	03010
RPL32	03010
RPL34	03010
RPL35A	03010
RPL36AL	03010
RPL37	03010
RPL37A	03010
RPL38	03010
RPL39	03010
RPL41	03010
RPL36A	03010
RPLP0	03010
RPLP1	03010
RPLP2	03010
RPN1	00510
RPN1	01100
RPN1	04141
RPN2	00510
RPN2	01100
RPN2	04141
RPS2	03010
RPS3	03010
RPS3A	03010
RPS4X	03010
RPS4Y1	03010
RPS5	03010
RPS6	03010
RPS6	04150
RPS6	04910
RPS6KA1	04010
RPS6KA1	04114
RPS6KA1	04150
RPS6KA1	04720
RPS6KA1	04722
RPS6KA1	04914
RPS6KA2	04010
RPS6KA2	04114
RPS6KA2	04150
RPS6KA2	04720
RPS6KA2	04722
RPS6KA2	04914
RPS6KA3	04010
RPS6KA3	04114
RPS6KA3	04150
RPS6KA3	04720
RPS6KA3	04722
RPS6KA3	04914
RPS6KB1	04012
RPS6KB1	04150
RPS6KB1	04350
RPS6KB1	04666
RPS6KB1	04910
RPS6KB1	05221
RPS6KB2	04012
RPS6KB2	04150
RPS6KB2	04350
RPS6KB2	04666
RPS6KB2	04910
RPS6KB2	05221
RPS7	03010
RPS8	03010
RPS9	03010
RPS10	03010
RPS11	03010
RPS12	03010
RPS13	03010
RPS14	03010
RPS15	03010
RPS15A	03010
RPS16	03010
RPS17	03010
RPS18	03010
RPS19	03010
RPS20	03010
RPS21	03010
RPS23	03010
RPS24	03010
RPS25	03010
RPS26	03010
RPS27	03010
RPS27A	03010
RPS28	03010
RPS29	03010
RRAS	04010
RRAS	04530
RRAS	04810
RRBP1	04141
RRM1	00230
RRM1	00240
RRM1	00480
RRM1	01100
RRM2	00230
RRM2	00240
RRM2	00480
RRM2	01100
RRM2	04115
RXRA	03320
RXRA	04920
RXRA	04976
RXRA	05160
RXRA	05200
RXRA	05216
RXRA	05222
RXRA	05223
RXRB	03320
RXRB	04920
RXRB	05200
RXRB	05216
RXRB	05222
RXRB	05223
RXRG	03320
RXRG	04920
RXRG	05200
RXRG	05216
RXRG	05222
RXRG	05223
RYR1	04020
RYR1	04730
RYR2	04020
RYR2	04260
RYR2	04972
RYR2	05410
RYR2	05412
RYR2	05414
RYR3	04020
RYR3	04970
RYR3	05010
SORT1	04142
SORT1	04722
ACSM3	00650
ACSM3	01100
MAPK12	04010
MAPK12	04114
MAPK12	04370
MAPK12	04380
MAPK12	04620
MAPK12	04621
MAPK12	04622
MAPK12	04660
MAPK12	04664
MAPK12	04670
MAPK12	04722
MAPK12	04912
MAPK12	04914
MAPK12	05014
MAPK12	05120
MAPK12	05131
MAPK12	05140
MAPK12	05142
MAPK12	05145
MAPK12	05160
SARS1	00970
SAT1	00330
SAT1	01100
MSMO1	00100
MSMO1	01100
SC5D	00100
SC5D	01100
SERPINB3	05146
SERPINB4	05146
SCD	01040
SCD	03320
SCNN1A	04742
SCNN1A	04960
SCNN1B	04742
SCNN1B	04960
SCNN1G	04742
SCNN1G	04960
SCP2	00120
SCP2	01100
SCP2	03320
SCP2	04146
SCTR	04080
SCTR	04972
SCTR	04976
CCL1	04060
CCL1	04062
CCL2	04060
CCL2	04062
CCL2	04621
CCL2	05142
CCL2	05144
CCL2	05323
CCL3	04060
CCL3	04062
CCL3	04620
CCL3	05142
CCL3	05323
CCL3L1	04060
CCL3L1	04062
CCL3L1	05142
CCL3L1	05323
CCL4	04060
CCL4	04062
CCL4	04620
CCL4	04623
CCL5	04060
CCL5	04062
CCL5	04620
CCL5	04621
CCL5	04623
CCL5	05020
CCL5	05120
CCL5	05142
CCL5	05323
CCL7	04060
CCL7	04062
CCL8	04060
CCL8	04062
CCL11	04060
CCL11	04062
CCL11	05310
CCL13	04060
CCL13	04062
CCL14	04060
CCL14	04062
CCL15	04060
CCL15	04062
CCL16	04060
CCL16	04062
CCL17	04060
CCL17	04062
CCL18	04060
CCL18	04062
CCL19	04060
CCL19	04062
CCL20	04060
CCL20	04062
CCL20	05323
CCL21	04060
CCL21	04062
CCL22	04060
CCL22	04062
CCL23	04060
CCL23	04062
CCL24	04060
CCL24	04062
CCL25	04060
CCL25	04062
CCL25	04672
CXCL6	04060
CXCL6	04062
CXCL6	05323
CXCL11	04060
CXCL11	04062
CXCL11	04620
CXCL5	04060
CXCL5	04062
CXCL5	05323
XCL1	04060
XCL1	04062
CX3CL1	04060
CX3CL1	04062
SDC1	04512
SDC1	04514
SDC1	05144
SDC2	04512
SDC2	04514
SDC2	05144
SDC4	04512
SDC4	04514
SDC4	05144
CXCL12	04060
CXCL12	04062
CXCL12	04360
CXCL12	04670
CXCL12	04672
CXCL12	05323
SDHA	00020
SDHA	00190
SDHA	01100
SDHA	05010
SDHA	05012
SDHA	05016
SDHB	00020
SDHB	00190
SDHB	01100
SDHB	05010
SDHB	05012
SDHB	05016
SDHC	00020
SDHC	00190
SDHC	01100
SDHC	05010
SDHC	05012
SDHC	05016
SDHD	00020
SDHD	00190
SDHD	01100
SDHD	05010
SDHD	05012
SDHD	05016
SEC13	03013
SEC13	04141
SEL1L	04141
SELE	04514
SELE	05143
SELE	05144
SELL	04514
SELP	04514
SELP	05144
SELP	05150
SELPLG	04514
SELPLG	05150
SEMA3F	04360
MAP2K4	04010
MAP2K4	04012
MAP2K4	04620
MAP2K4	04664
MAP2K4	04912
MAP2K4	05120
MAP2K4	05142
SETMAR	00310
SFRP1	04310
SFRP2	04310
SFRP4	04310
SFRP5	04310
SRSF1	03040
SRSF2	03040
SRSF3	03040
SRSF4	03040
SRSF5	03040
SRSF6	03040
SRSF7	03040
TRA2B	03040
SFTPD	04145
SGCA	05410
SGCA	05412
SGCA	05414
SGCA	05416
SGCB	05410
SGCB	05412
SGCB	05414
SGCB	05416
SGCD	05410
SGCD	05412
SGCD	05414
SGCD	05416
SGCG	05410
SGCG	05412
SGCG	05414
SGCG	05416
SGK1	04960
SGSH	00531
SGSH	01100
SGSH	04142
SH3BP2	04650
SH3GL1	04144
SH3GL2	04144
SH3GL3	04144
SHC1	04012
SHC1	04062
SHC1	04510
SHC1	04650
SHC1	04722
SHC1	04910
SHC1	05100
SHC1	05214
SHC1	05220
SHH	04340
SHH	05200
SHH	05217
SHMT1	00260
SHMT1	00460
SHMT1	00670
SHMT1	01100
SHMT2	00260
SHMT2	00460
SHMT2	00670
SHMT2	01100
SI	00500
SI	01100
SI	04973
SIAH1	04115
SIAH1	04120
SIAH1	04310
ST6GAL1	00510
ST6GAL1	00514
ST6GAL1	01100
ST3GAL1	00512
ST3GAL1	00533
ST3GAL1	00603
ST3GAL1	00604
ST3GAL1	01100
ST3GAL2	00512
ST3GAL2	00533
ST3GAL2	00603
ST3GAL2	00604
ST3GAL2	01100
ST3GAL4	00601
ST3GAL4	01100
ST3GAL3	00514
ST3GAL3	00533
ST3GAL3	00601
ST3GAL3	01100
ST8SIA1	00601
ST8SIA1	00603
ST8SIA1	00604
ST8SIA1	01100
SIPA1	04670
SKIV2L	03018
SKP1	04110
SKP1	04114
SKP1	04120
SKP1	04141
SKP1	04310
SKP1	04350
SKP1	04710
SKP2	04110
SKP2	04120
SKP2	05200
SKP2	05222
SLC1A1	04974
SLC1A2	05014
SLC1A5	04974
SLC2A1	04920
SLC2A1	04976
SLC2A1	05200
SLC2A1	05211
SLC2A2	04930
SLC2A2	04950
SLC2A2	04973
SLC2A4	04910
SLC2A4	04920
SLC2A4	04930
SLC2A5	04973
SLC3A1	04974
SLC3A2	04974
SLC4A1	04966
SLC4A2	04970
SLC4A2	04971
SLC4A2	04972
SLC4A2	04976
SLC5A1	04973
SLC5A1	04976
SLC6A3	05012
SLC8A2	04020
SLC8A2	04974
SLC8A1	04020
SLC8A1	04260
SLC8A1	04974
SLC8A1	05410
SLC8A1	05412
SLC8A1	05414
SLC8A3	04020
SLC8A3	04974
SLC9A1	04260
SLC9A1	04810
SLC9A1	04970
SLC9A1	04971
SLC9A1	04972
SLC9A1	04976
SLC9A3	04964
SLC9A3	04974
SLC9A3	04976
SLC10A1	04976
SLC10A2	04976
SLC11A1	04142
SLC12A2	04970
SLC12A2	04972
SLC12A2	05110
SLC15A1	04974
SLC18A1	05012
SLC18A2	05012
SLC19A1	04977
SLCO1A2	04976
SLC22A1	04976
SLIT1	04360
SLIT3	04360
SNAI2	04520
SMN1	03013
SMN2	03013
SMO	04340
SMO	05200
SMO	05217
SMPD1	00600
SMPD1	01100
SMPD1	04142
SMPD2	00600
SMPD2	01100
SMS	00270
SMS	00330
SMS	00410
SMS	00480
SMS	01100
SUMO3	03013
SUMO2	03013
SIGLEC1	04514
SNAI1	04520
SNAP25	04130
SNCA	05010
SNCA	05012
SNRNP70	03040
SNRPA	03040
SNRPA1	03040
SNRPB	03040
SNRPB	05322
SNRPB2	03040
SNRPC	03040
SNRPD1	03040
SNRPD1	05322
SNRPD2	03040
SNRPD3	03040
SNRPD3	05322
SNRPE	03040
SNRPF	03040
SNRPG	03040
SOAT1	00100
SOD1	04146
SOD1	05014
SOD1	05016
SOD1	05020
SOD2	04146
SOD2	05016
SORD	00051
SORD	01100
SOS1	04010
SOS1	04012
SOS1	04062
SOS1	04320
SOS1	04510
SOS1	04540
SOS1	04630
SOS1	04650
SOS1	04660
SOS1	04662
SOS1	04664
SOS1	04722
SOS1	04810
SOS1	04910
SOS1	04912
SOS1	05160
SOS1	05200
SOS1	05211
SOS1	05213
SOS1	05214
SOS1	05215
SOS1	05220
SOS1	05221
SOS1	05223
SOS2	04010
SOS2	04012
SOS2	04062
SOS2	04320
SOS2	04510
SOS2	04540
SOS2	04630
SOS2	04650
SOS2	04660
SOS2	04662
SOS2	04664
SOS2	04722
SOS2	04810
SOS2	04910
SOS2	04912
SOS2	05160
SOS2	05200
SOS2	05211
SOS2	05213
SOS2	05214
SOS2	05215
SOS2	05220
SOS2	05221
SOS2	05223
SP1	04350
SP1	05016
UAP1	00520
UAP1	01100
SPAM1	00531
SPAM1	01100
SPI1	04380
SPI1	05200
SPI1	05221
SPN	04514
SPP1	04510
SPP1	04512
SPP1	04620
SPR	00790
SPR	01100
SPTAN1	04530
SQLE	00100
SQLE	01100
SRC	04012
SRC	04144
SRC	04370
SRC	04510
SRC	04520
SRC	04530
SRC	04540
SRC	04912
SRC	05100
SRC	05120
SRD5A1	00140
SRD5A2	00140
SRD5A2	05215
AKR1D1	00120
AKR1D1	00140
AKR1D1	01100
SREBF1	04910
SRF	04010
SRM	00270
SRM	00330
SRM	00410
SRM	00480
SRM	01100
SRP9	03060
SRP14	03060
SRP19	03060
SRP54	03060
SRP68	03060
SRP72	03060
SRPRA	03060
TRIM21	05322
RO60	05322
SSB	05322
SSBP1	03030
SSBP1	03430
SSBP1	03440
SSR1	04141
SSR2	04141
SSR3	04141
SSR4	04141
SST	04971
SSTR1	04080
SSTR2	04080
SSTR2	04971
SSTR3	04080
SSTR4	04080
SSTR5	04080
STAT1	04062
STAT1	04380
STAT1	04620
STAT1	04630
STAT1	05140
STAT1	05145
STAT1	05160
STAT1	05200
STAT1	05212
STAT2	04062
STAT2	04380
STAT2	04630
STAT2	05160
STAT3	04062
STAT3	04630
STAT3	04920
STAT3	05145
STAT3	05160
STAT3	05200
STAT3	05212
STAT3	05221
STAT4	04630
STAT5A	04012
STAT5A	04630
STAT5A	05200
STAT5A	05220
STAT5A	05221
STAT5B	04012
STAT5B	04062
STAT5B	04630
STAT5B	05200
STAT5B	05220
STAT5B	05221
STAT6	04630
STATH	04970
SULT1E1	00140
SULT1E1	00920
STK3	04010
STK4	04010
STK4	05200
STK4	05223
AURKA	04114
STK11	04150
STK11	04920
SULT1A2	00920
STX1A	04130
STX3	04130
STX4	04130
STX4	04962
STX5	04130
SULT1A1	00920
SULT1A3	00920
SULT2B1	00140
SULT2B1	00920
SUOX	00920
SULT2A1	04976
ABCC8	02010
ABCC8	04930
SUV39H1	00310
VAMP1	04130
VAMP2	04130
VAMP2	04962
VAMP2	04970
VAMP7	04130
XCL2	04060
XCL2	04062
SYK	04380
SYK	04650
SYK	04662
SYK	04664
SYK	04666
TACR2	04020
TACR2	04080
ADAM17	04330
ADAM17	05010
ADAM17	05120
TACR1	04020
TACR1	04080
TACR3	04020
TACR3	04080
TAF1	03022
TAF2	03022
TAF4	03022
TAF4	05016
TAF4B	03022
TAF4B	05016
TAF5	03022
TAF6	03022
TAF7	03022
TAF9	03008
TAF9	03022
TAF10	03022
TAF11	03022
TAF12	03022
TAF13	03022
MAP3K7	04010
MAP3K7	04310
MAP3K7	04380
MAP3K7	04520
MAP3K7	04620
MAP3K7	04621
MAP3K7	04622
MAP3K7	04660
MAP3K7	05140
MAP3K7	05145
TALDO1	00030
TALDO1	01100
TAP1	02010
TAP1	04145
TAP1	04612
TAP1	05340
TAP2	02010
TAP2	04145
TAP2	04612
TAP2	05340
TAPBP	04612
TARS1	00970
TAT	00130
TAT	00270
TAT	00350
TAT	00360
TAT	00400
TAT	01100
CNTN2	04514
TAFAZZIN	00564
TBL1X	04310
TBP	03022
TBP	05016
TBXA2R	04020
TBXA2R	04080
TBXAS1	00590
TBXAS1	01100
ELOC	04120
ELOC	05200
ELOC	05211
ELOB	04120
ELOB	05200
ELOB	05211
HNF1A	04950
HNF1B	04950
TCF7	04310
TCF7	04520
TCF7	04916
TCF7	05200
TCF7	05210
TCF7	05213
TCF7	05215
TCF7	05216
TCF7	05217
TCF7	05221
TCF7	05412
TCF7L2	04310
TCF7L2	04520
TCF7L2	04916
TCF7L2	05200
TCF7L2	05210
TCF7L2	05213
TCF7L2	05215
TCF7L2	05216
