symbol	reactomeID
INTS2	R-HSA-73857
INTS2	R-HSA-73857
INTS2	R-HSA-74160
INTS2	R-HSA-74160
XPO5	R-HSA-203927
XPO5	R-HSA-211000
XPO5	R-HSA-74160
COG6	R-HSA-199977
COG6	R-HSA-199991
COG6	R-HSA-392499
COG6	R-HSA-446203
COG6	R-HSA-5653656
COG6	R-HSA-597592
COG6	R-HSA-6807878
COG6	R-HSA-6811438
COG6	R-HSA-6811440
COG6	R-HSA-6811442
COG6	R-HSA-948021
ARHGAP31	R-HSA-162582
ARHGAP31	R-HSA-194315
ARHGAP31	R-HSA-8980692
ARHGAP31	R-HSA-9012999
ARHGAP31	R-HSA-9013148
ARHGAP31	R-HSA-9013149
ARHGAP31	R-HSA-9013420
ARHGAP31	R-HSA-9716542
SERINC1	R-HSA-1430728
SERINC1	R-HSA-71291
SERINC1	R-HSA-977347
HECW2	R-HSA-1280218
HECW2	R-HSA-168256
HECW2	R-HSA-983168
HECW2	R-HSA-983169
RPTOR	R-HSA-1257604
RPTOR	R-HSA-162582
RPTOR	R-HSA-1632852
RPTOR	R-HSA-165159
RPTOR	R-HSA-166208
RPTOR	R-HSA-212436
RPTOR	R-HSA-2262752
RPTOR	R-HSA-3371556
RPTOR	R-HSA-3371571
RPTOR	R-HSA-3700989
RPTOR	R-HSA-380972
RPTOR	R-HSA-5628897
RPTOR	R-HSA-6807070
RPTOR	R-HSA-73857
RPTOR	R-HSA-74160
RPTOR	R-HSA-8943724
RPTOR	R-HSA-8953897
RPTOR	R-HSA-9006925
RPTOR	R-HSA-9612973
RPTOR	R-HSA-9639288
RPTOR	R-HSA-9711097
SRGAP1	R-HSA-1266738
SRGAP1	R-HSA-162582
SRGAP1	R-HSA-194315
SRGAP1	R-HSA-376176
SRGAP1	R-HSA-422475
SRGAP1	R-HSA-428543
SRGAP1	R-HSA-8980692
SRGAP1	R-HSA-9012999
SRGAP1	R-HSA-9013148
SRGAP1	R-HSA-9013149
SRGAP1	R-HSA-9675108
SRGAP1	R-HSA-9716542
PTK6	R-HSA-1227986
PTK6	R-HSA-162582
PTK6	R-HSA-1640170
PTK6	R-HSA-187577
PTK6	R-HSA-2262752
PTK6	R-HSA-453279
PTK6	R-HSA-69202
PTK6	R-HSA-69206
PTK6	R-HSA-69231
PTK6	R-HSA-69236
PTK6	R-HSA-69242
PTK6	R-HSA-69278
PTK6	R-HSA-69656
PTK6	R-HSA-8847993
PTK6	R-HSA-8848021
PTK6	R-HSA-8849468
PTK6	R-HSA-8849469
PTK6	R-HSA-8849470
PTK6	R-HSA-8849471
PTK6	R-HSA-8849472
PTK6	R-HSA-8849473
PTK6	R-HSA-8849474
PTK6	R-HSA-8857538
PTK6	R-HSA-8953897
PTK6	R-HSA-9006927
PTK6	R-HSA-9006934
PTK6	R-HSA-9707564
PTK6	R-HSA-9711123
CGN	R-HSA-162582
CGN	R-HSA-162582
CGN	R-HSA-170834
CGN	R-HSA-170834
CGN	R-HSA-2173791
CGN	R-HSA-2173791
CGN	R-HSA-9006936
CGN	R-HSA-9006936
HACE1	R-HSA-1280218
HACE1	R-HSA-168256
HACE1	R-HSA-983168
HACE1	R-HSA-983169
TBC1D14	R-HSA-199991
TBC1D14	R-HSA-5653656
TBC1D14	R-HSA-8854214
TBC1D14	R-HSA-9007101
MIB1	R-HSA-157118
MIB1	R-HSA-162582
MIB1	R-HSA-1643685
MIB1	R-HSA-1980143
MIB1	R-HSA-1980145
MIB1	R-HSA-2122948
MIB1	R-HSA-2644602
MIB1	R-HSA-2644603
MIB1	R-HSA-2644606
MIB1	R-HSA-2691230
MIB1	R-HSA-2691232
MIB1	R-HSA-2894858
MIB1	R-HSA-2894862
MIB1	R-HSA-2979096
MIB1	R-HSA-5663202
MIB1	R-HSA-9012852
MIB1	R-HSA-9013507
WDR35	R-HSA-162582
WDR35	R-HSA-1852241
WDR35	R-HSA-5358351
WDR35	R-HSA-5610787
WDR35	R-HSA-5617833
WDR35	R-HSA-5620924
ZNF398	R-HSA-212436
ZNF398	R-HSA-73857
ZNF398	R-HSA-74160
KLHL42	R-HSA-1280218
KLHL42	R-HSA-168256
KLHL42	R-HSA-392499
KLHL42	R-HSA-597592
KLHL42	R-HSA-8951664
KLHL42	R-HSA-983168
KLHL42	R-HSA-983169
CC2D2A	R-HSA-1852241
CC2D2A	R-HSA-5617833
CC2D2A	R-HSA-5620912
PDP2	R-HSA-1428517
PDP2	R-HSA-1430728
PDP2	R-HSA-204174
PDP2	R-HSA-70268
PDP2	R-HSA-71406
ZNF624	R-HSA-212436
ZNF624	R-HSA-73857
ZNF624	R-HSA-74160
TAOK1	R-HSA-141424
TAOK1	R-HSA-141444
TAOK1	R-HSA-162582
TAOK1	R-HSA-1640170
TAOK1	R-HSA-194315
TAOK1	R-HSA-195258
TAOK1	R-HSA-2467813
TAOK1	R-HSA-2500257
TAOK1	R-HSA-2555396
TAOK1	R-HSA-5663220
TAOK1	R-HSA-68877
TAOK1	R-HSA-68882
TAOK1	R-HSA-68886
TAOK1	R-HSA-69278
TAOK1	R-HSA-69618
TAOK1	R-HSA-69620
TAOK1	R-HSA-9648025
TAOK1	R-HSA-9716542
NCEH1	R-HSA-174824
NCEH1	R-HSA-382551
NCEH1	R-HSA-8964038
NCEH1	R-HSA-8964043
NLGN2	R-HSA-112316
NLGN2	R-HSA-112316
NLGN2	R-HSA-6794361
NLGN2	R-HSA-6794361
NLGN2	R-HSA-6794362
NLGN2	R-HSA-6794362
SEMA6A	R-HSA-1266738
SEMA6A	R-HSA-373755
SEMA6A	R-HSA-416700
SEMA6A	R-HSA-422475
SEMA6A	R-HSA-9675108
STAMBPL1	R-HSA-392499
STAMBPL1	R-HSA-5688426
STAMBPL1	R-HSA-5689901
STAMBPL1	R-HSA-597592
TWF1	R-HSA-162582
TWF1	R-HSA-194315
TWF1	R-HSA-9012999
TWF1	R-HSA-9013418
TWF1	R-HSA-9659379
TWF1	R-HSA-9662360
TWF1	R-HSA-9662361
TWF1	R-HSA-9706574
TWF1	R-HSA-9709957
TWF1	R-HSA-9716542
IFT80	R-HSA-1852241
IFT80	R-HSA-1852241
IFT80	R-HSA-5617833
IFT80	R-HSA-5617833
IFT80	R-HSA-5620924
IFT80	R-HSA-5620924
ARHGAP20	R-HSA-162582
ARHGAP20	R-HSA-194315
ARHGAP20	R-HSA-8980692
ARHGAP20	R-HSA-9012999
ARHGAP20	R-HSA-9013148
ARHGAP20	R-HSA-9013149
ARHGAP20	R-HSA-9716542
TRMT5	R-HSA-6782315
TRMT5	R-HSA-6782861
TRMT5	R-HSA-72306
TRMT5	R-HSA-8953854
CARNS1	R-HSA-1430728
CARNS1	R-HSA-70921
CARNS1	R-HSA-71291
DOCK6	R-HSA-109582
DOCK6	R-HSA-162582
DOCK6	R-HSA-194315
DOCK6	R-HSA-9012999
DOCK6	R-HSA-9013148
DOCK6	R-HSA-9013149
DOCK6	R-HSA-9716542
DOCK6	R-HSA-983231
ZNF471	R-HSA-212436
ZNF471	R-HSA-73857
ZNF471	R-HSA-74160
KIF17	R-HSA-112314
KIF17	R-HSA-112315
KIF17	R-HSA-112316
KIF17	R-HSA-1852241
KIF17	R-HSA-442755
KIF17	R-HSA-5617833
KIF17	R-HSA-5620924
KIF17	R-HSA-9609736
UNC79	R-HSA-2672351
UNC79	R-HSA-382551
UNC79	R-HSA-983712
FAM135A	R-HSA-162582
FAM135A	R-HSA-194315
FAM135A	R-HSA-9012999
FAM135A	R-HSA-9696273
FAM135A	R-HSA-9716542
PREX1	R-HSA-162582
PREX1	R-HSA-193648
PREX1	R-HSA-193704
PREX1	R-HSA-194315
PREX1	R-HSA-204998
PREX1	R-HSA-372790
PREX1	R-HSA-388396
PREX1	R-HSA-416482
PREX1	R-HSA-73887
PREX1	R-HSA-8980692
PREX1	R-HSA-9012999
PREX1	R-HSA-9013026
PREX1	R-HSA-9013106
PREX1	R-HSA-9013148
PREX1	R-HSA-9013149
PREX1	R-HSA-9013404
PREX1	R-HSA-9013406
PREX1	R-HSA-9013408
PREX1	R-HSA-9013409
PREX1	R-HSA-9013423
PREX1	R-HSA-9716542
ARHGAP21	R-HSA-162582
ARHGAP21	R-HSA-194315
ARHGAP21	R-HSA-8980692
ARHGAP21	R-HSA-9012999
ARHGAP21	R-HSA-9013026
ARHGAP21	R-HSA-9013106
ARHGAP21	R-HSA-9013148
ARHGAP21	R-HSA-9013149
ARHGAP21	R-HSA-9013404
ARHGAP21	R-HSA-9013405
ARHGAP21	R-HSA-9013406
ARHGAP21	R-HSA-9013408
ARHGAP21	R-HSA-9013409
ARHGAP21	R-HSA-9013423
ARHGAP21	R-HSA-9035034
ARHGAP21	R-HSA-9696264
ARHGAP21	R-HSA-9716542
RIC1	R-HSA-199991
RIC1	R-HSA-5653656
RIC1	R-HSA-6811438
RIC1	R-HSA-6811440
RIC1	R-HSA-6811442
RIC1	R-HSA-8876198
RIC1	R-HSA-9007101
MRTFA	R-HSA-162582
MRTFA	R-HSA-194315
MRTFA	R-HSA-195258
MRTFA	R-HSA-2990846
MRTFA	R-HSA-3108232
MRTFA	R-HSA-3899300
MRTFA	R-HSA-392499
MRTFA	R-HSA-5663220
MRTFA	R-HSA-597592
MRTFA	R-HSA-9716542
BEGAIN	R-HSA-112316
BEGAIN	R-HSA-6794361
BEGAIN	R-HSA-6794362
WDR48	R-HSA-110314
WDR48	R-HSA-1643685
WDR48	R-HSA-392499
WDR48	R-HSA-5663202
WDR48	R-HSA-5688426
WDR48	R-HSA-5689880
WDR48	R-HSA-597592
WDR48	R-HSA-6783310
WDR48	R-HSA-73893
WDR48	R-HSA-73894
WDR48	R-HSA-9671555
WDR48	R-HSA-9673766
FNIP2	R-HSA-2262752
FNIP2	R-HSA-8953897
FNIP2	R-HSA-9639288
FNIP2	R-HSA-9711097
TRMT9B	R-HSA-6782315
TRMT9B	R-HSA-72306
TRMT9B	R-HSA-8953854
PITPNM2	R-HSA-1430728
PITPNM2	R-HSA-1483206
PITPNM2	R-HSA-1483226
PITPNM2	R-HSA-1483257
PITPNM2	R-HSA-556833
RANBP10	R-HSA-162582
RANBP10	R-HSA-6806834
RANBP10	R-HSA-8851805
RANBP10	R-HSA-9006934
ZNF492	R-HSA-212436
ZNF492	R-HSA-73857
ZNF492	R-HSA-74160
LRFN1	R-HSA-112316
LRFN1	R-HSA-6794362
LRFN1	R-HSA-8849932
SH3RF1	R-HSA-1280218
SH3RF1	R-HSA-162582
SH3RF1	R-HSA-168256
SH3RF1	R-HSA-194315
SH3RF1	R-HSA-9012999
SH3RF1	R-HSA-9013424
SH3RF1	R-HSA-9716542
SH3RF1	R-HSA-983168
SH3RF1	R-HSA-983169
EP400	R-HSA-2262752
EP400	R-HSA-2559583
EP400	R-HSA-2559584
EP400	R-HSA-2559586
EP400	R-HSA-3214847
EP400	R-HSA-3247509
EP400	R-HSA-4839726
EP400	R-HSA-8953897
ARHGAP23	R-HSA-162582
ARHGAP23	R-HSA-194315
ARHGAP23	R-HSA-8980692
ARHGAP23	R-HSA-9012999
ARHGAP23	R-HSA-9013149
ARHGAP23	R-HSA-9716542
PTN	R-HSA-162582
PTN	R-HSA-162582
PTN	R-HSA-201556
PTN	R-HSA-201556
PTN	R-HSA-9006934
PTN	R-HSA-9006934
COL20A1	R-HSA-1474244
COL20A1	R-HSA-1474290
COL20A1	R-HSA-1650814
COL20A1	R-HSA-8948216
USP28	R-HSA-392499
USP28	R-HSA-5688426
USP28	R-HSA-5689880
USP28	R-HSA-597592
DHX37	R-HSA-6790901
DHX37	R-HSA-6791226
DHX37	R-HSA-72312
DHX37	R-HSA-72312
DHX37	R-HSA-8868773
DHX37	R-HSA-8868773
DHX37	R-HSA-8953854
DHX37	R-HSA-8953854
UVSSA	R-HSA-5696398
UVSSA	R-HSA-6781823
UVSSA	R-HSA-6781827
UVSSA	R-HSA-6782135
UVSSA	R-HSA-6782210
UVSSA	R-HSA-73894
HCN3	R-HSA-112316
HCN3	R-HSA-1296061
HCN3	R-HSA-1296071
PLEKHA4	R-HSA-1430728
PLEKHA4	R-HSA-1483255
PLEKHA4	R-HSA-1483257
PLEKHA4	R-HSA-1660499
PLEKHA4	R-HSA-556833
RDH14	R-HSA-162582
RDH14	R-HSA-5362517
RDH14	R-HSA-5365859
RDH14	R-HSA-9006931
EPB41L5	R-HSA-112316
EPB41L5	R-HSA-6794361
EPB41L5	R-HSA-6794362
KIAA1549	R-HSA-1643685
KIAA1549	R-HSA-5663202
KIAA1549	R-HSA-6802952
KIAA1549	R-HSA-6802957
RNF213	R-HSA-1280218
RNF213	R-HSA-1643685
RNF213	R-HSA-168256
RNF213	R-HSA-5663202
RNF213	R-HSA-5663205
RNF213	R-HSA-9635465
RNF213	R-HSA-9635486
RNF213	R-HSA-9637690
RNF213	R-HSA-9700206
RNF213	R-HSA-9725370
RNF213	R-HSA-983168
RNF213	R-HSA-983169
ZFP14	R-HSA-212436
ZFP14	R-HSA-73857
ZFP14	R-HSA-74160
GPAM	R-HSA-1430728
GPAM	R-HSA-1483166
GPAM	R-HSA-1483206
GPAM	R-HSA-1483257
GPAM	R-HSA-162582
GPAM	R-HSA-1655829
GPAM	R-HSA-212436
GPAM	R-HSA-2426168
GPAM	R-HSA-556833
GPAM	R-HSA-73857
GPAM	R-HSA-74160
GPAM	R-HSA-75109
GPAM	R-HSA-8878171
GPAM	R-HSA-8931987
GPAM	R-HSA-8939211
GPAM	R-HSA-8957322
GPAM	R-HSA-8979227
GPAM	R-HSA-9006931
GPAM	R-HSA-9018519
ALS2	R-HSA-162582
ALS2	R-HSA-194315
ALS2	R-HSA-199991
ALS2	R-HSA-5653656
ALS2	R-HSA-8876198
ALS2	R-HSA-9007101
ALS2	R-HSA-9012999
ALS2	R-HSA-9013149
ALS2	R-HSA-9716542
QSOX1	R-HSA-109582
QSOX1	R-HSA-114608
QSOX1	R-HSA-168249
QSOX1	R-HSA-168256
QSOX1	R-HSA-381426
QSOX1	R-HSA-392499
QSOX1	R-HSA-597592
QSOX1	R-HSA-6798695
QSOX1	R-HSA-76002
QSOX1	R-HSA-76005
QSOX1	R-HSA-8957275
CHD8	R-HSA-162582
CHD8	R-HSA-195721
CHD8	R-HSA-201681
CHD8	R-HSA-3769402
TNRC6C	R-HSA-1257604
TNRC6C	R-HSA-157118
TNRC6C	R-HSA-162582
TNRC6C	R-HSA-1912408
TNRC6C	R-HSA-1912422
TNRC6C	R-HSA-195721
TNRC6C	R-HSA-211000
TNRC6C	R-HSA-212436
TNRC6C	R-HSA-212436
TNRC6C	R-HSA-2262752
TNRC6C	R-HSA-2559580
TNRC6C	R-HSA-2559583
TNRC6C	R-HSA-2559585
TNRC6C	R-HSA-3700989
TNRC6C	R-HSA-3858494
TNRC6C	R-HSA-4086398
TNRC6C	R-HSA-426496
TNRC6C	R-HSA-5628897
TNRC6C	R-HSA-5683057
TNRC6C	R-HSA-5687128
TNRC6C	R-HSA-6807070
TNRC6C	R-HSA-73857
TNRC6C	R-HSA-73857
TNRC6C	R-HSA-74160
TNRC6C	R-HSA-74160
TNRC6C	R-HSA-8853884
TNRC6C	R-HSA-8878171
TNRC6C	R-HSA-8934593
TNRC6C	R-HSA-8936459
TNRC6C	R-HSA-8939211
TNRC6C	R-HSA-8943723
TNRC6C	R-HSA-8948700
TNRC6C	R-HSA-8953897
TNRC6C	R-HSA-8986944
TNRC6C	R-HSA-8986944
TNRC6C	R-HSA-9006925
TNRC6C	R-HSA-9006931
TNRC6C	R-HSA-9018519
TNRC6C	R-HSA-9022692
TNRC6C	R-HSA-9024446
TNRC6C	R-HSA-9029569
ZNF317	R-HSA-212436
ZNF317	R-HSA-73857
ZNF317	R-HSA-74160
USP37	R-HSA-392499
USP37	R-HSA-5688426
USP37	R-HSA-5689880
USP37	R-HSA-597592
FANCM	R-HSA-6783310
FANCM	R-HSA-73894
SHTN1	R-HSA-1266738
SHTN1	R-HSA-373760
SHTN1	R-HSA-422475
SHTN1	R-HSA-437239
SHTN1	R-HSA-9675108
PTPN1	R-HSA-109582
PTPN1	R-HSA-1280215
PTPN1	R-HSA-1280215
PTPN1	R-HSA-162582
PTPN1	R-HSA-168256
PTPN1	R-HSA-168256
PTPN1	R-HSA-212436
PTPN1	R-HSA-354192
PTPN1	R-HSA-6806834
PTPN1	R-HSA-6807004
PTPN1	R-HSA-73857
PTPN1	R-HSA-74160
PTPN1	R-HSA-76002
PTPN1	R-HSA-76009
PTPN1	R-HSA-877300
PTPN1	R-HSA-877312
PTPN1	R-HSA-8848021
PTPN1	R-HSA-8849472
PTPN1	R-HSA-8986944
PTPN1	R-HSA-9006927
PTPN1	R-HSA-9006934
PTPN1	R-HSA-9022699
PTPN1	R-HSA-909733
PTPN1	R-HSA-912694
PTPN1	R-HSA-913531
PTPN1	R-HSA-913531
PTPN1	R-HSA-982772
PTPN1	R-HSA-982772
CWC22	R-HSA-72163
CWC22	R-HSA-72172
CWC22	R-HSA-72203
CWC22	R-HSA-8953854
GBA2	R-HSA-1430728
GBA2	R-HSA-1660662
GBA2	R-HSA-428157
GBA2	R-HSA-556833
DENND1A	R-HSA-199991
DENND1A	R-HSA-5653656
DENND1A	R-HSA-8876198
DENND1A	R-HSA-9007101
PTPN2	R-HSA-1280215
PTPN2	R-HSA-162582
PTPN2	R-HSA-168256
PTPN2	R-HSA-446652
PTPN2	R-HSA-449147
PTPN2	R-HSA-6806834
PTPN2	R-HSA-6807004
PTPN2	R-HSA-877300
PTPN2	R-HSA-877312
PTPN2	R-HSA-9006934
PTPN2	R-HSA-9008059
PTPN2	R-HSA-913531
ZNF529	R-HSA-212436
ZNF529	R-HSA-73857
ZNF529	R-HSA-74160
PRX	R-HSA-1266738
PRX	R-HSA-1266738
PRX	R-HSA-9619665
PRX	R-HSA-9619665
PRX	R-HSA-9675108
PRX	R-HSA-9675108
ANO8	R-HSA-2672351
ANO8	R-HSA-381426
ANO8	R-HSA-382551
ANO8	R-HSA-392499
ANO8	R-HSA-597592
ANO8	R-HSA-8957275
ANO8	R-HSA-983712
METTL14	R-HSA-72203
METTL14	R-HSA-8953854
WDR19	R-HSA-162582
WDR19	R-HSA-1852241
WDR19	R-HSA-5358351
WDR19	R-HSA-5610787
WDR19	R-HSA-5617833
WDR19	R-HSA-5620924
SPTBN4	R-HSA-1266738
SPTBN4	R-HSA-1266738
SPTBN4	R-HSA-162582
SPTBN4	R-HSA-199977
SPTBN4	R-HSA-199991
SPTBN4	R-HSA-373760
SPTBN4	R-HSA-373760
SPTBN4	R-HSA-375165
SPTBN4	R-HSA-375165
SPTBN4	R-HSA-392499
SPTBN4	R-HSA-422475
SPTBN4	R-HSA-422475
SPTBN4	R-HSA-445095
SPTBN4	R-HSA-445095
SPTBN4	R-HSA-446203
SPTBN4	R-HSA-5653656
SPTBN4	R-HSA-5673001
SPTBN4	R-HSA-5683057
SPTBN4	R-HSA-5684996
SPTBN4	R-HSA-597592
SPTBN4	R-HSA-6807878
SPTBN4	R-HSA-948021
SPTBN4	R-HSA-9675108
SPTBN4	R-HSA-9675108
GBA3	R-HSA-1430728
GBA3	R-HSA-1660662
GBA3	R-HSA-428157
GBA3	R-HSA-556833
PTPN3	R-HSA-162582
PTPN3	R-HSA-177929
PTPN3	R-HSA-182971
PTPN3	R-HSA-5673001
PTPN3	R-HSA-5675221
PTPN3	R-HSA-5683057
PTPN3	R-HSA-5684996
PTPN3	R-HSA-9006934
PTPN4	R-HSA-1280215
PTPN4	R-HSA-166016
PTPN4	R-HSA-168249
PTPN4	R-HSA-168256
PTPN4	R-HSA-168898
PTPN4	R-HSA-212436
PTPN4	R-HSA-446652
PTPN4	R-HSA-449147
PTPN4	R-HSA-73857
PTPN4	R-HSA-74160
PTPN4	R-HSA-8986944
PTPN4	R-HSA-9008059
PTPN4	R-HSA-9022699
SCUBE2	R-HSA-162582
SCUBE2	R-HSA-5358346
SCUBE2	R-HSA-5358351
SCUBE2	R-HSA-5362798
TRIB3	R-HSA-109704
TRIB3	R-HSA-112399
TRIB3	R-HSA-1257604
TRIB3	R-HSA-1280218
TRIB3	R-HSA-1430728
TRIB3	R-HSA-162582
TRIB3	R-HSA-165158
TRIB3	R-HSA-168256
TRIB3	R-HSA-194138
TRIB3	R-HSA-1989781
TRIB3	R-HSA-199418
TRIB3	R-HSA-2262752
TRIB3	R-HSA-2404192
TRIB3	R-HSA-2428924
TRIB3	R-HSA-2428928
TRIB3	R-HSA-388841
TRIB3	R-HSA-389356
TRIB3	R-HSA-389357
TRIB3	R-HSA-400206
TRIB3	R-HSA-4420097
TRIB3	R-HSA-5218920
TRIB3	R-HSA-556833
TRIB3	R-HSA-74751
TRIB3	R-HSA-74752
TRIB3	R-HSA-8953897
TRIB3	R-HSA-9006925
TRIB3	R-HSA-9006934
TRIB3	R-HSA-9633012
TRIB3	R-HSA-9648895
TRIB3	R-HSA-9711097
PTPN6	R-HSA-109582
PTPN6	R-HSA-114604
PTPN6	R-HSA-1280215
PTPN6	R-HSA-1280215
PTPN6	R-HSA-1280218
PTPN6	R-HSA-1280218
PTPN6	R-HSA-1433557
PTPN6	R-HSA-1433559
PTPN6	R-HSA-1500931
PTPN6	R-HSA-162582
PTPN6	R-HSA-168249
PTPN6	R-HSA-168256
PTPN6	R-HSA-168256
PTPN6	R-HSA-201556
PTPN6	R-HSA-202733
PTPN6	R-HSA-210990
PTPN6	R-HSA-388841
PTPN6	R-HSA-389948
PTPN6	R-HSA-391160
PTPN6	R-HSA-418346
PTPN6	R-HSA-432142
PTPN6	R-HSA-446652
PTPN6	R-HSA-449147
PTPN6	R-HSA-451927
PTPN6	R-HSA-512988
PTPN6	R-HSA-5690714
PTPN6	R-HSA-6798695
PTPN6	R-HSA-76002
PTPN6	R-HSA-877300
PTPN6	R-HSA-877300
PTPN6	R-HSA-877312
PTPN6	R-HSA-9006934
PTPN6	R-HSA-9008059
PTPN6	R-HSA-909733
PTPN6	R-HSA-912526
PTPN6	R-HSA-912694
PTPN6	R-HSA-913531
PTPN6	R-HSA-913531
PTPN6	R-HSA-982772
PTPN6	R-HSA-983695
PTPN6	R-HSA-983695
PTPN6	R-HSA-983705
PTPN6	R-HSA-983705
PTPN7	R-HSA-1280215
PTPN7	R-HSA-162582
PTPN7	R-HSA-168256
PTPN7	R-HSA-446652
PTPN7	R-HSA-449147
PTPN7	R-HSA-5673001
PTPN7	R-HSA-5675221
PTPN7	R-HSA-5683057
PTPN7	R-HSA-5684996
PTPN7	R-HSA-9008059
MARK4	R-HSA-1852241
MARK4	R-HSA-5617833
MARK4	R-HSA-5620912
SUGP1	R-HSA-72163
SUGP1	R-HSA-72172
SUGP1	R-HSA-72203
SUGP1	R-HSA-8953854
RAB40C	R-HSA-392499
RAB40C	R-HSA-597592
RAB40C	R-HSA-8873719
BAK1	R-HSA-109581
BAK1	R-HSA-109606
BAK1	R-HSA-111452
BAK1	R-HSA-111457
BAK1	R-HSA-111471
BAK1	R-HSA-5218859
BAK1	R-HSA-5357801
BAK1	R-HSA-5620971
PTPN9	R-HSA-1280215
PTPN9	R-HSA-168256
PTPN9	R-HSA-446652
PTPN9	R-HSA-449147
PTPN9	R-HSA-9008059
POLD4	R-HSA-110313
POLD4	R-HSA-110314
POLD4	R-HSA-110373
POLD4	R-HSA-157579
POLD4	R-HSA-1640170
POLD4	R-HSA-174411
POLD4	R-HSA-174414
POLD4	R-HSA-174417
POLD4	R-HSA-174437
POLD4	R-HSA-180786
POLD4	R-HSA-5358508
POLD4	R-HSA-5358565
POLD4	R-HSA-5358606
POLD4	R-HSA-5651801
POLD4	R-HSA-5656169
POLD4	R-HSA-5685942
POLD4	R-HSA-5693532
POLD4	R-HSA-5693538
POLD4	R-HSA-5693567
POLD4	R-HSA-5696397
POLD4	R-HSA-5696398
POLD4	R-HSA-5696399
POLD4	R-HSA-5696400
POLD4	R-HSA-6781827
POLD4	R-HSA-6782135
POLD4	R-HSA-6782210
POLD4	R-HSA-69091
POLD4	R-HSA-69109
POLD4	R-HSA-69166
POLD4	R-HSA-69183
POLD4	R-HSA-69186
POLD4	R-HSA-69190
POLD4	R-HSA-69239
POLD4	R-HSA-69242
POLD4	R-HSA-69278
POLD4	R-HSA-69306
POLD4	R-HSA-73884
POLD4	R-HSA-73886
POLD4	R-HSA-73893
POLD4	R-HSA-73894
POLD4	R-HSA-73933
CCAR2	R-HSA-2262752
CCAR2	R-HSA-3371453
CCAR2	R-HSA-3371556
CCAR2	R-HSA-8953897
PTPN11	R-HSA-1059683
PTPN11	R-HSA-109582
PTPN11	R-HSA-109704
PTPN11	R-HSA-110056
PTPN11	R-HSA-112399
PTPN11	R-HSA-112409
PTPN11	R-HSA-112411
PTPN11	R-HSA-114604
PTPN11	R-HSA-1170546
PTPN11	R-HSA-1257604
PTPN11	R-HSA-1266738
PTPN11	R-HSA-1266738
PTPN11	R-HSA-1280215
PTPN11	R-HSA-1280215
PTPN11	R-HSA-1280218
PTPN11	R-HSA-1295596
PTPN11	R-HSA-1433557
PTPN11	R-HSA-1500931
PTPN11	R-HSA-162582
PTPN11	R-HSA-162582
PTPN11	R-HSA-1643685
PTPN11	R-HSA-166016
PTPN11	R-HSA-166166
PTPN11	R-HSA-166520
PTPN11	R-HSA-168249
PTPN11	R-HSA-168256
PTPN11	R-HSA-168256
PTPN11	R-HSA-168898
PTPN11	R-HSA-177929
PTPN11	R-HSA-180292
PTPN11	R-HSA-186763
PTPN11	R-HSA-186797
PTPN11	R-HSA-190236
PTPN11	R-HSA-199418
PTPN11	R-HSA-202733
PTPN11	R-HSA-210990
PTPN11	R-HSA-210993
PTPN11	R-HSA-212436
PTPN11	R-HSA-2219528
PTPN11	R-HSA-2219530
PTPN11	R-HSA-2404192
PTPN11	R-HSA-2428924
PTPN11	R-HSA-2428928
PTPN11	R-HSA-2586552
PTPN11	R-HSA-373752
PTPN11	R-HSA-388841
PTPN11	R-HSA-389513
PTPN11	R-HSA-389948
PTPN11	R-HSA-391160
PTPN11	R-HSA-418346
PTPN11	R-HSA-418886
PTPN11	R-HSA-422475
PTPN11	R-HSA-422475
PTPN11	R-HSA-432142
PTPN11	R-HSA-446652
PTPN11	R-HSA-449147
PTPN11	R-HSA-449147
PTPN11	R-HSA-512988
PTPN11	R-HSA-512988
PTPN11	R-HSA-5654687
PTPN11	R-HSA-5654689
PTPN11	R-HSA-5654693
PTPN11	R-HSA-5654695
PTPN11	R-HSA-5654696
PTPN11	R-HSA-5654700
PTPN11	R-HSA-5654706
PTPN11	R-HSA-5654708
PTPN11	R-HSA-5654710
PTPN11	R-HSA-5654712
PTPN11	R-HSA-5654716
PTPN11	R-HSA-5654720
PTPN11	R-HSA-5654726
PTPN11	R-HSA-5654727
PTPN11	R-HSA-5654732
PTPN11	R-HSA-5654733
PTPN11	R-HSA-5654736
PTPN11	R-HSA-5654738
PTPN11	R-HSA-5654741
PTPN11	R-HSA-5654743
PTPN11	R-HSA-5663202
PTPN11	R-HSA-5683057
PTPN11	R-HSA-5684996
PTPN11	R-HSA-6783589
PTPN11	R-HSA-6806834
PTPN11	R-HSA-6811558
PTPN11	R-HSA-73857
PTPN11	R-HSA-74160
PTPN11	R-HSA-74751
PTPN11	R-HSA-74752
PTPN11	R-HSA-76002
PTPN11	R-HSA-877300
PTPN11	R-HSA-877312
PTPN11	R-HSA-8853659
PTPN11	R-HSA-8854691
PTPN11	R-HSA-8865999
PTPN11	R-HSA-8878171
PTPN11	R-HSA-8934593
PTPN11	R-HSA-9006115
PTPN11	R-HSA-9006925
PTPN11	R-HSA-9006934
PTPN11	R-HSA-9006934
PTPN11	R-HSA-9008059
PTPN11	R-HSA-9028731
PTPN11	R-HSA-909733
PTPN11	R-HSA-912694
PTPN11	R-HSA-913531
PTPN11	R-HSA-913531
